5200102906,CELERY GROUP S.A.S.,NI,901243177-6,634,05-08-2019,01-08-2019,31-08-2019,13-18,SEGUROS GENERALES SURAMERICANA S.A,0007,,,,0,,362100
5200102906,CELERY GROUP S.A.S.,NI,901243177-6,635,05-08-2019,01-08-2019,31-08-2019,13-18,SEGUROS GENERALES SURAMERICANA S.A,0007,,,,0,,426000
5200102906,CELERY GROUP S.A.S.,NI,901243177-6,637,05-08-2019,01-08-2019,31-08-2019,13-18,SEGUROS GENERALES SURAMERICANA S.A,0007,,,,0,,426000
