5200102906,CELERY GROUP S.A.S.,NI,901243177-6,305,06-05-2019,01-05-2019,31-05-2019,14-4,AXA COLPATRIA SEGUROS,0008,,,,0,,639000
5200102906,CELERY GROUP S.A.S.,NI,901243177-6,314,20-05-2019,01-05-2019,31-05-2019,14-4,AXA COLPATRIA SEGUROS,0008,,,,0,,426000
